row_index,TweetId,occurrence_in_row,alignment_type,wrong_word,correct_word,review_label,review_reason,wrong_in_processed_freq,correct_in_processed_freq,wrong_in_original_freq,edit_distance,orthographic_variant,original_block,processed_block,CleanOriginal,CleanProcessed,TweetOriginal,TweetProcess
2529,266255,1,token_replace,کا,کام,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,2277,123,2119,1,False,کا,کام,کتے بھونکتے رہتے ہیں کیونکہ کتوں کا ہی بھوکنا ہے,کتے بھونکتے رہتے ہیں کیونکہ کتوں کام ہی بھوکنا ہے,"@GFarooqi کتے بھونکتے رہتے ہیں کیونکہ کتوں کا ہی بھوکنا ہے 

 #حقیقی_آزادی_لانگ_مارچ","@GFarooqi کتے بھونکتے رہتے ہیں کیونکہ کتوں کام ہی بھوکنا ہے 

 "
2531,266284,1,token_replace,او,آو,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",56,6,57,1,True,او,آو,کلیجہ چبانے والی ڈائن بھاگی کیوں ہو او نا پاکستان کرو مقابلہ خان کا وہ بلاول ہی تھا زرداری ہی تھا بینظیر ہی تھی جس کا مقابلہ کرتے رہے ہو یہ لیڈر ہے گیڈڑوں کے بس کا کام نہیں ہے,کلیجہ چبانے والی ڈائن بھاگی کیوں ہو آو نا پاکستان کرو مقابلہ خان کا وہ بلاول ہی تھا زرداری ہی تھا بینظیر ہی تھی جس کا مقابلہ کرتے رہے ہو یہ لیڈر ہے گیڈوں کے بس کا کام نہیں ہے,"@hinaparvezbutt کلیجہ چبانے والی ڈائن بھاگی کیوں ہو او نا پاکستان کرو مقابلہ خان کا وہ بلاول ہی تھا زرداری ہی تھا بینظیر ہی تھی جس کا مقابلہ کرتے رہے ہو یہ لیڈر ہے گیڈڑوں کے بس کا کام نہیں ہے 
#یہ_بازی_عمران_ہی_جیتےگا 
#حقیقی_آزادی_لانگ_مارچ","@hinaparvezbutt کلیجہ چبانے والی ڈائن بھاگی کیوں ہو آو نا پاکستان کرو مقابلہ خان کا وہ بلاول ہی تھا زرداری ہی تھا بینظیر ہی تھی جس کا مقابلہ کرتے رہے ہو یہ لیڈر ہے گیڈوں کے بس کا کام نہیں ہے 
 
"
2532,266347,1,token_replace,حیاء,حیا,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,3,12,5,1,False,حیاء,حیا,تین چار ہزار لوگوں کے لئیے اسلام آباد کا ریڈ زون بڑھانا او رانا صاحب کچھ شرم حیاء کر لو,تین چار ہزار لوگوں کے لئیے اسلام آباد کا ریڈ زون بڑھانا او رانا صاحب کچھ شرم حیا کر لو,"تین چار ہزار لوگوں کے لئیے اسلام آباد کا ریڈ زون بڑھانا او رانا صاحب کچھ شرم حیاء کر لو 
#حقیقی_آزادی_لانگ_مارچ","تین چار ہزار لوگوں کے لئیے اسلام آباد کا ریڈ زون بڑھانا او رانا صاحب کچھ شرم حیا کر لو 
"
2536,266397,1,token_replace,زرائع,ذرائع,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,2,12,3,1,False,زرائع,ذرائع,لندن میں سابق اور موجودہ چور اعظم کی اچانک طبیعت خراب ڈاکٹروں نے معائنے کے بعد سری پائے نہاری ملکی خزانہ کھانے سے سختی سے روک دیا اور مکمل بیڈ ریسٹ کے ساتھ لانگ مارچ سے متعلق ہر خبر سے دور رکھنے کی تلقین کی زرائع ڈڈو چارجر,لندن میں سابق اور موجودہ چور اعظم کی اچانک طبیعت خراب ڈاکٹروں نے معائنے کے بعد سری پائے نہاری ملکی خزانہ کھانے سے سختی سے روک دیا اور مکمل بیڈ ریسٹ کے ساتھ لانگ مارچ سے متعلق ہر خبر سے دور رکھنے کی تلقین کی ذرائع ڈڈو چارجر,"لندن میں سابق اور موجودہ چور اعظم کی اچانک طبیعت خراب

ڈاکٹروں نے معائنے کے بعد سری پائے نہاری ملکی خزانہ کھانے سے سختی سے روک دیا

اور مکمل بیڈ ریسٹ کے ساتھ لانگ مارچ سے متعلق ہر خبر سے دور رکھنے کی تلقین کی

 زرائع :ڈڈو چارجر
#حقیقی_آزادی_لانگ_مارچ
#ImranKhan #LongMarch https://t.co/7YNnZ1K4HV","لندن میں سابق اور موجودہ چور اعظم کی اچانک طبیعت خراب ڈاکٹروں نے معائنے کے بعد سری پائے نہاری ملکی خزانہ کھانے سے سختی سے روک دیا اور مکمل بیڈ ریسٹ کے ساتھ لانگ مارچ سے متعلق ہر خبر سے دور رکھنے کی تلقین کی ذرائع : ڈڈو چارجر

  "
2540,266439,1,token_replace,گئ,گئی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,12,153,18,1,False,گئ,گئی,میاں سانپ کی ہوا نکل گئ اور پلیٹلیٹس کم ہونا شروع ہو گۓ۔,میاں سانپ کی ہوا نکل گئی اور پلیٹلیٹس کم ہونا شروع ہو گئی ۔,@Jooookeeeerrrr میاں سانپ کی ہوا نکل گئ اور پلیٹلیٹس کم ہونا شروع ہو گۓ۔  😂#حقیقی_آزادی_لانگ_مارچ,@Jooookeeeerrrr میاں سانپ کی ہوا نکل گئی اور پلیٹلیٹس کم ہونا شروع ہو گئی ۔  😂
2556,266802,1,token_replace,زلیل,ذلیل,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,13,43,21,1,False,زلیل,ذلیل,گجرانوالہ کی طرف سے نہیں کسی گندی اولاد کو پیسے دے کر بینر لگوا دیا تم کہو تو تمہارے حلقے میں لگوا دیتے ہیں ایسے بینرز زلیل عورت تم لوگوں کی الٹی گنتی شروع ہو چکی ہے,گجرانوالہ کی طرف سے نہیں کسی گندی اولاد کو پیسے دے کر بینر لگوا دیا تم کہو تو تمہارے حلقے میں لگوا دیتے ہیں ایسے بینرز ذلیل عورت تم لوگوں کی الٹی گنتی شروع ہو چکی ہے,@hinaparvezbutt گجرانوالہ کی طرف سے نہیں کسی 1 گندی اولاد کو پیسے دے کر بینر لگوا دیا تم کہو تو تمہارے حلقے میں لگوا دیتے ہیں ایسے بینرز زلیل عورت تم لوگوں کی الٹی گنتی شروع ہو چکی ہے #حقیقی_آزادی_لانگ_مارچ,@hinaparvezbutt گجرانوالہ کی طرف سے نہیں کسی 1 گندی اولاد کو پیسے دے کر بینر لگوا دیا تم کہو تو تمہارے حلقے میں لگوا دیتے ہیں ایسے بینرز ذلیل عورت تم لوگوں کی الٹی گنتی شروع ہو چکی ہے 
2558,266831,1,token_replace,کسے,کسی,likely_real_word_contextual,manual full-corpus review: source and target are valid words/forms in context,4,251,5,1,True,کسے,کسی,او کسے آوارہ پیلی ٹیکسی دے بچیو بکواس کرنےسے پہلے آپس میں صلاح مشورہ کرلیا کرو,او کسی آوارہ پیلی ٹیکسی دے بچیوں بکواس کرنے سے پہلے آپس میں صلاح مشورہ کرلیا کرو,"او کسے آوارہ پیلی ٹیکسی دے بچیو بکواس کرنےسے پہلے آپس میں صلاح مشورہ کرلیا کرو😜
😂😜😂
@PTIofficial
@ImranKhanPTI
#حقیقی_آزادی_لانگ_مارچ
#آزادی_آزادی_آزادی
#confirmed https://t.co/jRAf0YmhBS","او کسی آوارہ پیلی ٹیکسی دے بچیوں بکواس کرنے سے پہلے آپس میں صلاح مشورہ کرلیا کرو 😜 😂😜😂 @PTIofficial @ImranKhanPTI


 "
2561,266890,1,token_replace,زلیل,ذلیل,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,13,43,21,1,False,زلیل,ذلیل,میرے خیال سے دنیا میں اتنا زلیل کوئی نہیں ہوا جتنا شریف خاندان ہورہا ہے,میرے خیال سے دنیا میں اتنا ذلیل کوئی نہیں ہوا جتنا شریف خاندان ہو رہا ہے,"@TahirMughalPml2 میرے خیال سے دنیا میں اتنا زلیل کوئی نہیں ہوا 
جتنا شریف خاندان ہورہا ہے 😜🤌🤌
#حقیقی_آزادی_لانگ_مارچ https://t.co/dNe9lFEePo","@TahirMughalPml2 میرے خیال سے دنیا میں اتنا ذلیل کوئی نہیں ہوا جتنا شریف خاندان ہو رہا ہے 😜🤌🤌
 "
2565,266948,1,token_replace,بازارو,بازاری,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,7,3,1,False,بازارو,بازاری,اتنے بندے آپ کے گھر آئے ہوں گے۔ ورنہ لانگ مارچ میں جتنی عوام ہے سب کو پتا ہے۔ اور دوسری بات آپ کو جیو اور سما نیوز نے کچھ اور تو نہیں دے دیا کیا جو ان دو چینل کی نیوز ہی ملتی ہے۔ ویسے تم سے اچھی تو بازارو عورت ہوتی ہے۔ جو جسم تو بیچتی ہے پر اپنا ضمیر نہیں۔,اتنے بندے آپ کے گھر آئے ہوں گے۔ ورنہ لانگ مارچ میں جتنی عوام ہے سب کو پتا ہے۔ اور دوسری بات آپ کو جیو اور سما نیوز نے کچھ اور تو نہیں دے دیا کیا جو ان دو چینل کی نیوز ہی ملتی ہے۔ ویسے تم سے اچھی تو بازاری عورت ہوتی ہے۔ جو جسم تو بیچتی ہے پر اپنا ضمیر نہیں۔,@hinaparvezbutt اتنے بندے آپ کے گھر آئے ہوں گے۔ ورنہ لانگ مارچ میں جتنی عوام ہے سب کو پتا ہے۔ اور دوسری بات آپ کو جیو اور سما نیوز نے کچھ اور تو نہیں دے دیا کیا جو ان دو چینل کی نیوز ہی ملتی ہے۔ ویسے تم سے اچھی تو بازارو عورت ہوتی ہے۔ جو جسم تو بیچتی ہے پر اپنا ضمیر نہیں۔ #حقیقی_آزادی_لانگ_مارچ,@hinaparvezbutt اتنے بندے آپ کے گھر آئے ہوں گے۔ ورنہ لانگ مارچ میں جتنی عوام ہے سب کو پتا ہے۔ اور دوسری بات آپ کو جیو اور سما نیوز نے کچھ اور تو نہیں دے دیا کیا جو ان دو چینل کی نیوز ہی ملتی ہے۔ ویسے تم سے اچھی تو بازاری عورت ہوتی ہے۔ جو جسم تو بیچتی ہے پر اپنا ضمیر نہیں۔ 
2573,267065,1,token_replace,کہ,کے,likely_real_word_contextual,manual full-corpus review: source and target are valid words/forms in context,960,4087,911,1,False,کہ اے,کے آے,ڈاکو نواز شریف تم واپس أو تمہیں سیدھا اڈلہ جیل چھوڑ کہ اے گے,ڈاکو نواز شریف تم واپس آو تمہیں سیدھا اڈلہ جیل چھوڑ کے آے گے,"ڈاکو نواز شریف تم واپس أو تمہیں سیدھا اڈلہ جیل چھوڑ کہ اے گے 

#حقیقی_آزادی_لانگ_مارچ https://t.co/n9d1BWx9r9","ڈاکو نواز شریف تم واپس آو تمہیں سیدھا اڈلہ جیل چھوڑ کے آے گے 

 "
2573,267065,1,token_replace,اے,آے,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",71,3,71,1,True,کہ اے,کے آے,ڈاکو نواز شریف تم واپس أو تمہیں سیدھا اڈلہ جیل چھوڑ کہ اے گے,ڈاکو نواز شریف تم واپس آو تمہیں سیدھا اڈلہ جیل چھوڑ کے آے گے,"ڈاکو نواز شریف تم واپس أو تمہیں سیدھا اڈلہ جیل چھوڑ کہ اے گے 

#حقیقی_آزادی_لانگ_مارچ https://t.co/n9d1BWx9r9","ڈاکو نواز شریف تم واپس آو تمہیں سیدھا اڈلہ جیل چھوڑ کے آے گے 

 "
2576,267112,1,token_replace,لو,لوں,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,72,1,67,1,False,لو,لوں,ٱلْحَمْدُ لِلّٰهِ صاحب ایک پیپر پر بھی دستخط کر دیں اور کہیں اس پیپر کے اتنے پیسے میں لو وہ پیپر بھی اربوں میں بک جاۓ ڈائن ہو نہ جو گٹر اُگلتی ہو اور بھوسے کی وجہ سے چھوٹی سوچ رکھتی ہو,ٱلْحَمْدُ لِلّٰهِ صاحب ایک پیپر پر بھی دستخط کر دیں اور کہیں اس پیپر کے اتنے پیسے میں لوں وہ پیپر بھی اربوں میں بک جاۓ ڈائن ہو نہ جو گٹر اُگلتی ہو اور بھوسے کی وجہ سے چھوٹی سوچ رکھتی ہو,"ٱلْحَمْدُ لِلّٰهِ @ImranKhanPTI صاحب ایک پیپر پر بھی دستخط کر دیں اور کہیں اس پیپر کے اتنے پیسے میں لو وہ پیپر بھی اربوں میں بک جاۓ -  ڈائن ہو نہ جو گٹر اُگلتی ہو اور بھوسے کی وجہ سے چھوٹی سوچ رکھتی ہو.

#حقیقی_آزادی_لانگ_مارچ https://t.co/FlahoF39fZ","ٱلْحَمْدُ لِلّٰهِ @ImranKhanPTI صاحب ایک پیپر پر بھی دستخط کر دیں اور کہیں اس پیپر کے اتنے پیسے میں لوں وہ پیپر بھی اربوں میں بک جاۓ -  ڈائن ہو نہ جو گٹر اُگلتی ہو اور بھوسے کی وجہ سے چھوٹی سوچ رکھتی ہو.

 "
2584,267287,1,token_replace,بگھوڑے,بھگوڑے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,39,4,2,False,بگھوڑے,بھگوڑے,کیا تجھے تیرے بگھوڑے باپ نے کہا تھا گیراج میں منہ کالا کر غلیظ عورت,کیا تجھے تیرے بھگوڑے باپ نے کہا تھا گیراج میں منہ کالا کر غلیظ عورت,"کیا تجھے تیرے بگھوڑے باپ نے کہا تھا گیراج میں منہ کالا کر غلیظ عورت🖐
@MaryamNSharif 
#حقیقی_آزادی_لانگ_مارچ https://t.co/BdEEseUGpo","کیا تجھے تیرے بھگوڑے باپ نے کہا تھا گیراج میں منہ کالا کر غلیظ عورت 🖐 @MaryamNSharif 
 "
2593,267509,1,token_replace,کہ,کہہ,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,960,63,911,1,False,کہ رئے,کہہ رہے,کتنی جھوٹی عورت ہے کل پرسوں آئی ایس آئی چیف کہ رئے تھے ہماری مرضی کہ بغیر کوئی پاکستان نئی چھوڑ سکتا تم ماں باپ کو یہاں خود چھوڑ کہ گئی فروڈ عورت,کتنی جھوٹی عورت ہے کل پرسوں آئی ایس آئی چیف کہہ رہے تھے ہماری مرضی کہ بغیر کوئی پاکستان نہیں چھوڑ سکتا تم ماں باپ کو یہاں خود چھوڑ کہ گئی فروڈ عورت,کتنی جھوٹی عورت ہے کل پرسوں آئی ایس آئی چیف کہ رئے تھے ہماری مرضی کہ بغیر کوئی پاکستان نئی چھوڑ سکتا تم ماں باپ کو یہاں خود چھوڑ کہ گئی فروڈ عورت #حقیقی_آزادی_لانگ_مارچ https://t.co/bQRwY7GcaD,کتنی جھوٹی عورت ہے کل پرسوں آئی ایس آئی چیف کہہ رہے تھے ہماری مرضی کہ بغیر کوئی پاکستان نہیں چھوڑ سکتا تم ماں باپ کو یہاں خود چھوڑ کہ گئی فروڈ عورت  
2593,267509,1,token_replace,نئی,نہیں,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,22,1576,23,2,False,نئی,نہیں,کتنی جھوٹی عورت ہے کل پرسوں آئی ایس آئی چیف کہ رئے تھے ہماری مرضی کہ بغیر کوئی پاکستان نئی چھوڑ سکتا تم ماں باپ کو یہاں خود چھوڑ کہ گئی فروڈ عورت,کتنی جھوٹی عورت ہے کل پرسوں آئی ایس آئی چیف کہہ رہے تھے ہماری مرضی کہ بغیر کوئی پاکستان نہیں چھوڑ سکتا تم ماں باپ کو یہاں خود چھوڑ کہ گئی فروڈ عورت,کتنی جھوٹی عورت ہے کل پرسوں آئی ایس آئی چیف کہ رئے تھے ہماری مرضی کہ بغیر کوئی پاکستان نئی چھوڑ سکتا تم ماں باپ کو یہاں خود چھوڑ کہ گئی فروڈ عورت #حقیقی_آزادی_لانگ_مارچ https://t.co/bQRwY7GcaD,کتنی جھوٹی عورت ہے کل پرسوں آئی ایس آئی چیف کہہ رہے تھے ہماری مرضی کہ بغیر کوئی پاکستان نہیں چھوڑ سکتا تم ماں باپ کو یہاں خود چھوڑ کہ گئی فروڈ عورت  
2596,267555,1,token_replace,ہوٸے,ہوۓ,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,14,2,2,False,ہوٸے,ہوۓ,یہ ہے ن لیگی گندی اور غلیظ سیاست کا اصلی چہرہ ۔۔۔ أنکے دکھنے میں بڑے بڑے لیکن حقیتاً چھوٹے قد کاٹھ کے رہنما عام صحافیوں کو بھی باٶلے ہو کر پڑ جاتے ہیں یہی بدمعاشی پنجاب میں عام عوام کےساتھ کرکے یہ آج تک انہیں دباۓ ہوٸے تھے,یہ ہے ن لیگی گندی اور غلیظ سیاست کا اصلی چہرہ ۔۔۔ أنکے دکھنے میں بڑے بڑے لیکن حقیتاً چھوٹے قد کاٹھ کے رہنما عام صحافیوں کو بھی باٶلے ہو کر پڑ جاتے ہیں یہی بدمعاشی پنجاب میں عام عوام کے ساتھ کرکے یہ آج تک انہیں دباۓ ہوۓ تھے,"یہ ہے ن لیگی گندی اور غلیظ سیاست کا اصلی چہرہ ۔۔۔
أنکے دکھنے میں بڑے بڑے لیکن حقیتاً چھوٹے قد کاٹھ کے رہنما عام صحافیوں کو بھی باٶلے ہو کر پڑ جاتے ہیں 
یہی بدمعاشی پنجاب میں عام عوام کےساتھ کرکے یہ آج تک انہیں دباۓ ہوٸے تھے 
#حقیقی_آزادی_لانگ_مارچ https://t.co/WNSYO1i0fk","یہ ہے ن لیگی گندی اور غلیظ سیاست کا اصلی چہرہ ۔۔۔
أنکے دکھنے میں بڑے بڑے لیکن حقیتاً چھوٹے قد کاٹھ کے رہنما عام صحافیوں کو بھی باٶلے ہو کر پڑ جاتے ہیں 
یہی بدمعاشی پنجاب میں عام عوام کے ساتھ کرکے یہ آج تک انہیں دباۓ ہوۓ تھے 
 "
2599,267645,1,token_replace,ہوئ,ہوئی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,7,78,15,1,False,ہوئ,ہوئی,حیرت ہے کے بھگوڑے باپ کی بھگوڑی بیٹی جو کہ پاکستان سے بھاگی ہوئ ہے لندن بیٹھ کر کہ رہی ہے کہ عمران خان کا پاکستان سے بھاگنے کا ارادہ ہے اور ہم یہ ہونے نہیں دیں گے,حیرت ہے کے بھگوڑے باپ کی بھگوڑی بیٹی جو کہ پاکستان سے بھاگی ہوئی ہے لندن بیٹھ کر کہ رہی ہے کہ عمران خان کا پاکستان سے بھاگنے کا ارادہ ہے اور ہم یہ ہونے نہیں دیں گے,"حیرت ہے کے بھگوڑے باپ کی بھگوڑی بیٹی @MaryamNSharif جو کہ پاکستان سے بھاگی ہوئ ہے لندن بیٹھ کر کہ رہی ہے کہ ""عمران خان کا پاکستان سے بھاگنے کا ارادہ ہے اور ہم یہ ہونے نہیں دیں گے😂😂
#MaryamNawaz 
#MaryamNawazSharif 
#shahbazsharif 
 #حقیقی_آزادی_لانگ_مارچ 
#ImranKhan 
#LongMarch https://t.co/rWde84kSwc","حیرت ہے کے بھگوڑے باپ کی بھگوڑی بیٹی @MaryamNSharif جو کہ پاکستان سے بھاگی ہوئی ہے لندن بیٹھ کر کہ رہی ہے کہ عمران خان کا پاکستان سے بھاگنے کا ارادہ ہے اور ہم یہ ہونے نہیں دیں گے 😂😂
 
 
 
  
 
 "
2601,267666,1,token_replace,کوئ,کوئی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,18,443,54,1,False,کوئ,کوئی,کل کوئ کہہ رہا تھا کہ کسی صحافی کو پولیٹکل موومنٹ کے کینٹینر پر نہی ہونا چاہئے تھا پاکستان کے ایک صحافی لفافہ میر مولانا صاحب کے کینٹینر پر آکر خطاب بھی کرتے رہے ہیں ،،، کپڑے بھی رضا کاروں سے میچنگ ہو گئے اتفاق سے,کل کوئی کہہ رہا تھا کہ کسی صحافی کو پولیٹکل موومنٹ کے کینٹینر پر نہی ہونا چاہئے تھا پاکستان کے ایک صحافی لفافہ میر مولانا صاحب کے کنٹینر پر آ کر خطاب بھی کرتے رہے ہیں کپڑے بھی رضا کاروں سے میچنگ ہو گئے اتفاق سے,"@ImranKhanPTI کل کوئ کہہ رہا تھا کہ کسی صحافی کو پولیٹکل موومنٹ کے کینٹینر پر نہی ہونا چاہئے تھا پاکستان کے ایک صحافی لفافہ میر مولانا صاحب کے کینٹینر پر  آکر خطاب بھی کرتے رہے ہیں ،،، 
کپڑے بھی رضا کاروں سے میچنگ ہو گئے اتفاق سے
 #حقیقی_آزادی_لانگ_مارچ
@HamidMirPAK https://t.co/gCtfOaa5x8",@ImranKhanPTI کل کوئی کہہ رہا تھا کہ کسی صحافی کو پولیٹکل موومنٹ کے کینٹینر پر نہی ہونا چاہئے تھا پاکستان کے ایک صحافی لفافہ میر مولانا صاحب کے کنٹینر پر آ کر خطاب بھی کرتے رہے ہیں کپڑے بھی رضا کاروں سے میچنگ ہو گئے اتفاق سے @HamidMirPAK 
2601,267666,1,token_replace,کینٹینر,کنٹینر,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,2,12,3,1,False,کینٹینر,کنٹینر,کل کوئ کہہ رہا تھا کہ کسی صحافی کو پولیٹکل موومنٹ کے کینٹینر پر نہی ہونا چاہئے تھا پاکستان کے ایک صحافی لفافہ میر مولانا صاحب کے کینٹینر پر آکر خطاب بھی کرتے رہے ہیں ،،، کپڑے بھی رضا کاروں سے میچنگ ہو گئے اتفاق سے,کل کوئی کہہ رہا تھا کہ کسی صحافی کو پولیٹکل موومنٹ کے کینٹینر پر نہی ہونا چاہئے تھا پاکستان کے ایک صحافی لفافہ میر مولانا صاحب کے کنٹینر پر آ کر خطاب بھی کرتے رہے ہیں کپڑے بھی رضا کاروں سے میچنگ ہو گئے اتفاق سے,"@ImranKhanPTI کل کوئ کہہ رہا تھا کہ کسی صحافی کو پولیٹکل موومنٹ کے کینٹینر پر نہی ہونا چاہئے تھا پاکستان کے ایک صحافی لفافہ میر مولانا صاحب کے کینٹینر پر  آکر خطاب بھی کرتے رہے ہیں ،،، 
کپڑے بھی رضا کاروں سے میچنگ ہو گئے اتفاق سے
 #حقیقی_آزادی_لانگ_مارچ
@HamidMirPAK https://t.co/gCtfOaa5x8",@ImranKhanPTI کل کوئی کہہ رہا تھا کہ کسی صحافی کو پولیٹکل موومنٹ کے کینٹینر پر نہی ہونا چاہئے تھا پاکستان کے ایک صحافی لفافہ میر مولانا صاحب کے کنٹینر پر آ کر خطاب بھی کرتے رہے ہیں کپڑے بھی رضا کاروں سے میچنگ ہو گئے اتفاق سے @HamidMirPAK 
2605,267750,1,token_replace,بھائ,بھائی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,4,114,16,1,False,بھائ,بھائی,اس کی سرجری کہاں تک پہنچی ھے؟ بڑی جلدی تھی اب کیا ہوا باپ کی طرح برطانیہ کی ہوا کھا کر ہی شفا مل گئ؟ کمالُ ہے بھائ ھم کو بھی بتاؤ ، یہ کونسی ہوا ھے۔ شاہد بےغیرتی کی ہے۔ پھر تو تم کو ہی مبارک ہو۔,اس کی سرجری کہاں تک پہنچی ھے ؟ بڑی جلدی تھی اب کیا ہوا باپ کی طرح برطانیہ کی ہوا کھا کر ہی شفا مل گئی ؟ کمال ہے بھائی ھم کو بھی بتاؤ ، یہ کون سی ہوا ھے۔ شاہد بےغیرتی کی ہے۔ پھر تو تم کو ہی مبارک ہو۔,@aliya_hamza @OfficialShehr اس کی سرجری کہاں تک پہنچی ھے؟ بڑی جلدی تھی اب کیا ہوا باپ کی طرح برطانیہ کی ہوا کھا کر ہی شفا مل گئ؟ کمالُ ہے بھائ ھم کو بھی بتاؤ ، یہ کونسی ہوا ھے۔ شاہد بےغیرتی کی ہے۔ پھر تو تم  کو ہی مبارک ہو۔ @MaryamNSharif #حقیقی_آزادی_لانگ_مارچ,@aliya_hamza @OfficialShehr اس کی سرجری کہاں تک پہنچی ھے ؟ بڑی جلدی تھی اب کیا ہوا باپ کی طرح برطانیہ کی ہوا کھا کر ہی شفا مل گئی ؟ کمال ہے بھائی ھم کو بھی بتاؤ ، یہ کون سی ہوا ھے۔ شاہد بےغیرتی کی ہے۔ پھر تو تم  کو ہی مبارک ہو۔ @MaryamNSharif 
2607,267835,1,token_replace,لئیے,لئے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,18,168,24,1,False,لئیے,لئے,عمران ریاض خان دنیا کا وہ منافق شخص ہے جس کو رسول اللہ کی عزت کے لئیے نکالے جانے والے لانگ مارچ پر تکلیف تھی اور یہ لعنتی شخص پولیس کو کہتا تھا کہ آپ بلکل ٹھیک کر رہے ہیں جو لبیک والوں کو سیدھی گولیاں مار رہے ہیں ان کو گھروں سے اٹھا رہےہیں ۔ لعنت,عمران ریاض خان دنیا کا وہ منافق شخص ہے جس کو رسول اللہ کی عزت کے لئے نکالے جانے والے لانگ مارچ پر تکلیف تھی اور یہ لعنتی شخص پولیس کو کہتا تھا کہ آپ بلکل ٹھیک کر رہے ہیں جو لبیک والوں کو سیدھی گولیاں مار رہے ہیں ان کو گھروں سے اٹھا رہے ہیں ۔ لعنت,"عمران ریاض خان دنیا کا وہ منافق شخص ہے جس کو رسول اللہﷺ کی عزت کے لئیے نکالے جانے والے لانگ مارچ پر تکلیف تھی اور یہ لعنتی شخص پولیس کو کہتا تھا کہ آپ بلکل ٹھیک کر رہے ہیں جو لبیک والوں کو سیدھی گولیاں مار رہے ہیں ان کو گھروں سے اٹھا رہےہیں ۔ لعنت
#حقیقی_آزادی_لانگ_مارچ https://t.co/CSv9cvBisf","عمران ریاض خان دنیا کا وہ منافق شخص ہے جس کو رسول اللہﷺ کی عزت کے لئے نکالے جانے والے لانگ مارچ پر تکلیف تھی اور یہ لعنتی شخص پولیس کو کہتا تھا کہ آپ بلکل ٹھیک کر رہے ہیں جو لبیک والوں کو سیدھی گولیاں مار رہے ہیں ان کو گھروں سے اٹھا رہے ہیں ۔ لعنت
 "
2609,267879,1,token_replace,سہی,صحیح,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,14,21,13,3,False,سہی,صحیح,بگوڑے باپ کی بیٹی اپنی پریس کانفرنس میں کہہ رہی تھی ہم عمران خان صاحب سے کیوں بات کریں اُس کے ساتھ کوئی لوگ نہیں وہ سہی کہہ رہی ہے گوجرانوالہ نے آج ثابت کردیا نون لیگ کے ساتھ کوئی بندہ نہیں ۔ گجرانوالہ دل خوش کر دتا جے۔,بھگوڑے باپ کی بیٹی اپنی پریس کانفرنس میں کہہ رہی تھی ہم عمران خان صاحب سے کیوں بات کریں اُس کے ساتھ کوئی لوگ نہیں وہ صحیح کہہ رہی ہے گوجرانوالہ نے آج ثابت کر دیا نون لیگ کے ساتھ کوئی بندہ نہیں ۔ گجرانوالہ دل خوش کر دتا جے۔,"#حقیقی_آزادی_لانگ_مارچ
بگوڑے باپ کی بیٹی اپنی پریس کانفرنس میں کہہ رہی تھی ہم عمران خان صاحب سے کیوں بات کریں اُس کے ساتھ کوئی لوگ نہیں وہ سہی کہہ رہی ہے گوجرانوالہ نے آج ثابت کردیا نون لیگ کے ساتھ کوئی بندہ نہیں ۔
گجرانوالہ دل خوش کر دتا جے۔ https://t.co/Qa9zMTqxpr","
بھگوڑے باپ کی بیٹی اپنی پریس کانفرنس میں کہہ رہی تھی ہم عمران خان صاحب سے کیوں بات کریں اُس کے ساتھ کوئی لوگ نہیں وہ صحیح کہہ رہی ہے گوجرانوالہ نے آج ثابت کر دیا نون لیگ کے ساتھ کوئی بندہ نہیں ۔
گجرانوالہ دل خوش کر دتا جے۔ "
